,TypeofTravel,Class,Seatcomfort,DepartureArrivaltimeconvenient,Foodanddrink,Gatelocation,Baggagehandling,satisfaction Loyal Customer,satisfaction disloyal Customer
2239,Business travel,Eco,2,5,3,1,4,,dissatisfied
2240,Business travel,Eco,2,5,3,1,5,,dissatisfied
2241,Business travel,Eco,2,5,3,2,3,,dissatisfied
2242,Business travel,Eco,2,5,3,2,4,,dissatisfied
2243,Business travel,Eco,2,5,3,2,5,,dissatisfied
2244,Business travel,Eco,2,5,3,3,2,dissatisfied,dissatisfied
2245,Business travel,Eco,2,5,3,3,3,dissatisfied,dissatisfied
2246,Business travel,Eco,2,5,3,3,4,,dissatisfied
2247,Business travel,Eco,2,5,3,4,3,,dissatisfied
2248,Business travel,Eco,2,5,3,4,4,,dissatisfied
2249,Business travel,Eco,2,5,3,4,5,,dissatisfied
2250,Business travel,Eco,2,5,3,5,2,dissatisfied,dissatisfied
2251,Business travel,Eco,2,5,3,5,3,dissatisfied,
2252,Business travel,Eco,2,5,3,5,4,dissatisfied,
2253,Business travel,Eco,2,5,3,5,5,satisfied,dissatisfied
2254,Business travel,Eco,2,5,4,4,2,dissatisfied,
2255,Business travel,Eco,2,5,4,4,4,dissatisfied,
2256,Business travel,Eco,2,5,4,4,5,satisfied,
2257,Business travel,Eco,2,5,4,5,1,dissatisfied,
2258,Business travel,Eco,2,5,4,5,2,satisfied,
2259,Business travel,Eco,2,5,4,5,3,dissatisfied,
2260,Business travel,Eco,2,5,4,5,4,dissatisfied,
2261,Business travel,Eco,2,5,5,5,1,satisfied,
2262,Business travel,Eco,2,5,5,5,2,dissatisfied,
2263,Business travel,Eco,2,5,5,5,3,dissatisfied,
2264,Business travel,Eco,2,5,5,5,4,dissatisfied,
2265,Business travel,Eco,2,5,5,5,5,satisfied,
2266,Business travel,Eco,3,0,2,1,2,,dissatisfied
2267,Business travel,Eco,3,0,2,1,3,,dissatisfied
2268,Business travel,Eco,3,0,2,1,4,,dissatisfied
2269,Business travel,Eco,3,0,2,1,5,,dissatisfied
2270,Business travel,Eco,3,0,2,2,1,,dissatisfied
2271,Business travel,Eco,3,0,2,2,2,,dissatisfied
2272,Business travel,Eco,3,0,2,2,3,,dissatisfied
2273,Business travel,Eco,3,0,2,2,4,,dissatisfied
2274,Business travel,Eco,3,0,2,2,5,,dissatisfied
2275,Business travel,Eco,3,0,2,3,2,,dissatisfied
2276,Business travel,Eco,3,0,2,3,3,,dissatisfied
2277,Business travel,Eco,3,0,2,3,4,,dissatisfied
2278,Business travel,Eco,3,0,2,3,5,,dissatisfied
2279,Business travel,Eco,3,0,2,4,1,,dissatisfied
2280,Business travel,Eco,3,0,2,4,2,,dissatisfied
2281,Business travel,Eco,3,0,2,4,3,,dissatisfied
2282,Business travel,Eco,3,0,2,4,4,,dissatisfied
2283,Business travel,Eco,3,0,2,4,5,,dissatisfied
2284,Business travel,Eco,3,0,2,5,2,,dissatisfied
2285,Business travel,Eco,3,0,2,5,3,,dissatisfied
2286,Business travel,Eco,3,0,2,5,4,,dissatisfied
2287,Business travel,Eco,3,0,3,1,1,,dissatisfied
2288,Business travel,Eco,3,0,3,1,2,,dissatisfied
2289,Business travel,Eco,3,0,3,1,3,,dissatisfied
2290,Business travel,Eco,3,0,3,1,4,,dissatisfied
2291,Business travel,Eco,3,0,3,1,5,,dissatisfied
2292,Business travel,Eco,3,0,3,2,1,,dissatisfied
2293,Business travel,Eco,3,0,3,2,2,,dissatisfied
2294,Business travel,Eco,3,0,3,2,3,,dissatisfied
2295,Business travel,Eco,3,0,3,2,4,,dissatisfied
2296,Business travel,Eco,3,0,3,2,5,,dissatisfied
2297,Business travel,Eco,3,0,3,3,1,,dissatisfied
2298,Business travel,Eco,3,0,3,3,2,,dissatisfied
2299,Business travel,Eco,3,0,3,3,3,,dissatisfied
2300,Business travel,Eco,3,0,3,3,4,,dissatisfied
2301,Business travel,Eco,3,0,3,3,5,,dissatisfied
2302,Business travel,Eco,3,0,3,4,1,,dissatisfied
2303,Business travel,Eco,3,0,3,4,2,,dissatisfied
2304,Business travel,Eco,3,0,3,4,3,,dissatisfied
2305,Business travel,Eco,3,0,3,4,4,,dissatisfied
2306,Business travel,Eco,3,0,3,4,5,,dissatisfied
2307,Business travel,Eco,3,0,3,5,1,,dissatisfied
2308,Business travel,Eco,3,0,3,5,2,,dissatisfied
2309,Business travel,Eco,3,0,3,5,3,,dissatisfied
2310,Business travel,Eco,3,0,3,5,4,,dissatisfied
2311,Business travel,Eco,3,0,3,5,5,,dissatisfied
2312,Business travel,Eco,3,0,4,1,2,,dissatisfied
2313,Business travel,Eco,3,0,4,1,4,,dissatisfied
2314,Business travel,Eco,3,0,4,1,5,,dissatisfied
2315,Business travel,Eco,3,0,4,2,2,,dissatisfied
2316,Business travel,Eco,3,0,4,2,3,,dissatisfied
2317,Business travel,Eco,3,0,4,2,4,,dissatisfied
2318,Business travel,Eco,3,0,4,3,1,,dissatisfied
2319,Business travel,Eco,3,0,4,3,2,,dissatisfied
2320,Business travel,Eco,3,0,4,3,3,,dissatisfied
2321,Business travel,Eco,3,0,4,3,4,,dissatisfied
2322,Business travel,Eco,3,0,4,3,5,,dissatisfied
2323,Business travel,Eco,3,0,4,4,3,,dissatisfied
2324,Business travel,Eco,3,0,4,4,4,,dissatisfied
2325,Business travel,Eco,3,0,4,4,5,,dissatisfied
2326,Business travel,Eco,3,0,4,5,4,,dissatisfied
2327,Business travel,Eco,3,0,4,5,5,,dissatisfied
2328,Business travel,Eco,3,1,1,1,1,dissatisfied,
2329,Business travel,Eco,3,1,1,1,2,dissatisfied,
2330,Business travel,Eco,3,1,1,1,3,dissatisfied,
2331,Business travel,Eco,3,1,1,1,4,dissatisfied,
2332,Business travel,Eco,3,1,1,1,5,satisfied,
2333,Business travel,Eco,3,1,2,1,1,dissatisfied,
2334,Business travel,Eco,3,1,2,1,2,dissatisfied,
2335,Business travel,Eco,3,1,2,1,3,dissatisfied,
2336,Business travel,Eco,3,1,2,1,4,dissatisfied,
2337,Business travel,Eco,3,1,2,2,1,satisfied,
2338,Business travel,Eco,3,1,2,2,2,dissatisfied,
2339,Business travel,Eco,3,1,2,2,3,dissatisfied,dissatisfied
2340,Business travel,Eco,3,1,2,2,4,dissatisfied,
2341,Business travel,Eco,3,1,2,3,2,,dissatisfied
2342,Business travel,Eco,3,1,2,3,3,,dissatisfied
2343,Business travel,Eco,3,1,2,3,4,,dissatisfied
2344,Business travel,Eco,3,1,2,4,3,,dissatisfied
2345,Business travel,Eco,3,1,2,4,4,,dissatisfied
2346,Business travel,Eco,3,1,3,1,1,,dissatisfied
2347,Business travel,Eco,3,1,3,1,2,dissatisfied,dissatisfied
2348,Business travel,Eco,3,1,3,1,3,satisfied,
2349,Business travel,Eco,3,1,3,1,4,satisfied,
2350,Business travel,Eco,3,1,3,2,1,,dissatisfied
2351,Business travel,Eco,3,1,3,2,2,,dissatisfied
2352,Business travel,Eco,3,1,3,2,3,,dissatisfied
2353,Business travel,Eco,3,1,3,3,2,,dissatisfied
2354,Business travel,Eco,3,1,3,3,3,dissatisfied,dissatisfied
2355,Business travel,Eco,3,1,3,3,4,dissatisfied,dissatisfied
2356,Business travel,Eco,3,1,3,4,3,,dissatisfied
2357,Business travel,Eco,3,1,3,4,4,,dissatisfied
2358,Business travel,Eco,3,1,4,1,1,,dissatisfied
2359,Business travel,Eco,3,1,4,1,2,satisfied,
2360,Business travel,Eco,3,1,4,1,3,dissatisfied,
2361,Business travel,Eco,3,1,4,1,4,satisfied,
2362,Business travel,Eco,3,1,4,2,2,,dissatisfied
2363,Business travel,Eco,3,1,4,2,3,,dissatisfied
2364,Business travel,Eco,3,1,4,3,3,,dissatisfied
2365,Business travel,Eco,3,1,4,3,4,,dissatisfied
2366,Business travel,Eco,3,1,4,4,3,dissatisfied,dissatisfied
2367,Business travel,Eco,3,1,4,4,4,dissatisfied,dissatisfied
2368,Business travel,Eco,3,1,5,1,2,dissatisfied,
2369,Business travel,Eco,3,1,5,1,3,dissatisfied,
2370,Business travel,Eco,3,1,5,1,4,dissatisfied,
2371,Business travel,Eco,3,1,5,5,2,satisfied,
2372,Business travel,Eco,3,1,5,5,3,dissatisfied,
2373,Business travel,Eco,3,1,5,5,4,dissatisfied,
2374,Business travel,Eco,3,1,5,5,5,satisfied,
2375,Business travel,Eco,3,2,1,1,4,dissatisfied,
2376,Business travel,Eco,3,2,1,2,1,dissatisfied,
2377,Business travel,Eco,3,2,1,2,2,satisfied,
2378,Business travel,Eco,3,2,1,2,3,satisfied,
2379,Business travel,Eco,3,2,1,2,4,dissatisfied,
2380,Business travel,Eco,3,2,1,2,5,satisfied,
2381,Business travel,Eco,3,2,2,1,1,,dissatisfied
2382,Business travel,Eco,3,2,2,1,3,,dissatisfied
2383,Business travel,Eco,3,2,2,1,4,,dissatisfied
2384,Business travel,Eco,3,2,2,1,5,,dissatisfied
2385,Business travel,Eco,3,2,2,2,1,satisfied,dissatisfied
2386,Business travel,Eco,3,2,2,2,2,dissatisfied,dissatisfied
2387,Business travel,Eco,3,2,2,2,3,dissatisfied,dissatisfied
2388,Business travel,Eco,3,2,2,2,4,dissatisfied,dissatisfied
2389,Business travel,Eco,3,2,2,2,5,satisfied,
2390,Business travel,Eco,3,2,2,3,1,,dissatisfied
2391,Business travel,Eco,3,2,2,3,2,,dissatisfied
2392,Business travel,Eco,3,2,2,3,3,,dissatisfied
2393,Business travel,Eco,3,2,2,3,4,,dissatisfied
2394,Business travel,Eco,3,2,2,3,5,,dissatisfied
2395,Business travel,Eco,3,2,2,4,1,,dissatisfied
2396,Business travel,Eco,3,2,2,4,2,,dissatisfied
2397,Business travel,Eco,3,2,2,4,3,,dissatisfied
2398,Business travel,Eco,3,2,2,4,4,,dissatisfied
2399,Business travel,Eco,3,2,2,4,5,,satisfied
2400,Business travel,Eco,3,2,2,5,2,,dissatisfied
2401,Business travel,Eco,3,2,2,5,3,,dissatisfied
2402,Business travel,Eco,3,2,2,5,4,,satisfied
2403,Business travel,Eco,3,2,3,1,1,,dissatisfied
2404,Business travel,Eco,3,2,3,1,2,,dissatisfied
2405,Business travel,Eco,3,2,3,2,1,dissatisfied,dissatisfied
2406,Business travel,Eco,3,2,3,2,2,dissatisfied,dissatisfied
2407,Business travel,Eco,3,2,3,2,3,dissatisfied,dissatisfied
2408,Business travel,Eco,3,2,3,2,4,dissatisfied,
2409,Business travel,Eco,3,2,3,2,5,satisfied,
2410,Business travel,Eco,3,2,3,3,1,satisfied,
2411,Business travel,Eco,3,2,3,3,2,dissatisfied,dissatisfied
2412,Business travel,Eco,3,2,3,3,3,dissatisfied,dissatisfied
2413,Business travel,Eco,3,2,3,3,4,dissatisfied,dissatisfied
2414,Business travel,Eco,3,2,3,4,3,,dissatisfied
2415,Business travel,Eco,3,2,3,4,4,,dissatisfied
2416,Business travel,Eco,3,2,4,2,1,satisfied,dissatisfied
2417,Business travel,Eco,3,2,4,2,2,dissatisfied,
2418,Business travel,Eco,3,2,4,2,3,satisfied,dissatisfied
2419,Business travel,Eco,3,2,4,2,4,dissatisfied,
2420,Business travel,Eco,3,2,4,3,2,,dissatisfied
2421,Business travel,Eco,3,2,4,3,3,,dissatisfied
2422,Business travel,Eco,3,2,4,3,4,,dissatisfied
2423,Business travel,Eco,3,2,4,4,3,dissatisfied,dissatisfied
2424,Business travel,Eco,3,2,4,4,4,dissatisfied,dissatisfied
2425,Business travel,Eco,3,2,5,2,2,dissatisfied,
2426,Business travel,Eco,3,2,5,2,3,dissatisfied,
2427,Business travel,Eco,3,2,5,2,4,satisfied,
2428,Business travel,Eco,3,2,5,2,5,satisfied,
2429,Business travel,Eco,3,2,5,5,2,dissatisfied,
2430,Business travel,Eco,3,2,5,5,3,satisfied,
2431,Business travel,Eco,3,3,1,1,3,dissatisfied,
2432,Business travel,Eco,3,3,1,1,4,satisfied,
2433,Business travel,Eco,3,3,1,3,3,dissatisfied,
2434,Business travel,Eco,3,3,1,3,4,dissatisfied,
2435,Business travel,Eco,3,3,1,3,5,satisfied,
2436,Business travel,Eco,3,3,2,1,2,,dissatisfied
2437,Business travel,Eco,3,3,2,1,4,,dissatisfied
2438,Business travel,Eco,3,3,2,2,3,dissatisfied,dissatisfied
2439,Business travel,Eco,3,3,2,2,4,satisfied,
2440,Business travel,Eco,3,3,2,3,1,satisfied,dissatisfied
2441,Business travel,Eco,3,3,2,3,2,satisfied,
2442,Business travel,Eco,3,3,2,3,3,satisfied,dissatisfied
2443,Business travel,Eco,3,3,2,3,4,dissatisfied,
2444,Business travel,Eco,3,3,2,3,5,satisfied,dissatisfied
2445,Business travel,Eco,3,3,2,4,3,,dissatisfied
2446,Business travel,Eco,3,3,2,4,4,,dissatisfied
2447,Business travel,Eco,3,3,2,5,5,,dissatisfied
2448,Business travel,Eco,3,3,3,1,1,,dissatisfied
2449,Business travel,Eco,3,3,3,1,2,,dissatisfied
2450,Business travel,Eco,3,3,3,1,3,,satisfied
2451,Business travel,Eco,3,3,3,1,4,,satisfied
2452,Business travel,Eco,3,3,3,1,5,,dissatisfied
2453,Business travel,Eco,3,3,3,2,1,,dissatisfied
2454,Business travel,Eco,3,3,3,2,2,,dissatisfied
2455,Business travel,Eco,3,3,3,2,3,,dissatisfied
2456,Business travel,Eco,3,3,3,2,4,,dissatisfied
2457,Business travel,Eco,3,3,3,2,5,,dissatisfied
2458,Business travel,Eco,3,3,3,3,1,satisfied,dissatisfied
2459,Business travel,Eco,3,3,3,3,2,dissatisfied,dissatisfied
2460,Business travel,Eco,3,3,3,3,3,dissatisfied,dissatisfied
2461,Business travel,Eco,3,3,3,3,4,dissatisfied,dissatisfied
2462,Business travel,Eco,3,3,3,3,5,satisfied,dissatisfied
2463,Business travel,Eco,3,3,3,4,1,,dissatisfied
2464,Business travel,Eco,3,3,3,4,2,,dissatisfied
2465,Business travel,Eco,3,3,3,4,3,,dissatisfied
2466,Business travel,Eco,3,3,3,4,4,,dissatisfied
2467,Business travel,Eco,3,3,3,4,5,,dissatisfied
2468,Business travel,Eco,3,3,3,5,1,,dissatisfied
2469,Business travel,Eco,3,3,3,5,2,,dissatisfied
2470,Business travel,Eco,3,3,3,5,3,,dissatisfied
2471,Business travel,Eco,3,3,3,5,4,,dissatisfied
2472,Business travel,Eco,3,3,3,5,5,,dissatisfied
2473,Business travel,Eco,3,3,4,1,4,,dissatisfied
2474,Business travel,Eco,3,3,4,2,2,,dissatisfied
2475,Business travel,Eco,3,3,4,2,4,,dissatisfied
2476,Business travel,Eco,3,3,4,3,1,satisfied,
2477,Business travel,Eco,3,3,4,3,3,satisfied,dissatisfied
2478,Business travel,Eco,3,3,4,3,4,dissatisfied,dissatisfied
2479,Business travel,Eco,3,3,4,3,5,satisfied,
2480,Business travel,Eco,3,3,4,4,1,,dissatisfied
2481,Business travel,Eco,3,3,4,4,2,satisfied,dissatisfied
2482,Business travel,Eco,3,3,4,4,3,dissatisfied,dissatisfied
2483,Business travel,Eco,3,3,4,4,4,dissatisfied,dissatisfied
2484,Business travel,Eco,3,3,4,4,5,,dissatisfied
2485,Business travel,Eco,3,3,5,3,1,satisfied,
2486,Business travel,Eco,3,3,5,3,2,dissatisfied,
2487,Business travel,Eco,3,3,5,3,3,dissatisfied,
2488,Business travel,Eco,3,3,5,3,4,dissatisfied,
2489,Business travel,Eco,3,3,5,5,1,dissatisfied,
2490,Business travel,Eco,3,3,5,5,2,dissatisfied,
2491,Business travel,Eco,3,3,5,5,3,dissatisfied,
2492,Business travel,Eco,3,3,5,5,4,dissatisfied,
2493,Business travel,Eco,3,4,1,1,2,satisfied,
2494,Business travel,Eco,3,4,1,1,3,dissatisfied,
2495,Business travel,Eco,3,4,1,1,4,dissatisfied,
2496,Business travel,Eco,3,4,1,4,2,dissatisfied,
2497,Business travel,Eco,3,4,1,4,3,dissatisfied,
2498,Business travel,Eco,3,4,1,4,4,dissatisfied,
2499,Business travel,Eco,3,4,2,1,1,,dissatisfied
2500,Business travel,Eco,3,4,2,1,4,,dissatisfied
2501,Business travel,Eco,3,4,2,1,5,,dissatisfied
2502,Business travel,Eco,3,4,2,2,1,,dissatisfied
2503,Business travel,Eco,3,4,2,2,3,satisfied,
2504,Business travel,Eco,3,4,2,2,4,dissatisfied,dissatisfied
2505,Business travel,Eco,3,4,2,3,3,,dissatisfied
2506,Business travel,Eco,3,4,2,3,4,,dissatisfied
2507,Business travel,Eco,3,4,2,3,5,,dissatisfied
2508,Business travel,Eco,3,4,2,4,1,,dissatisfied
2509,Business travel,Eco,3,4,2,4,2,dissatisfied,
2510,Business travel,Eco,3,4,2,4,3,dissatisfied,dissatisfied
2511,Business travel,Eco,3,4,2,4,4,dissatisfied,dissatisfied
2512,Business travel,Eco,3,4,2,4,5,,dissatisfied
2513,Business travel,Eco,3,4,2,5,2,,dissatisfied
2514,Business travel,Eco,3,4,2,5,5,,dissatisfied
2515,Business travel,Eco,3,4,3,1,1,,dissatisfied
2516,Business travel,Eco,3,4,3,1,2,,dissatisfied
2517,Business travel,Eco,3,4,3,1,3,,dissatisfied
2518,Business travel,Eco,3,4,3,1,4,,dissatisfied
2519,Business travel,Eco,3,4,3,1,5,,dissatisfied
2520,Business travel,Eco,3,4,3,2,1,,dissatisfied
2521,Business travel,Eco,3,4,3,2,2,,dissatisfied
2522,Business travel,Eco,3,4,3,2,3,,dissatisfied
2523,Business travel,Eco,3,4,3,2,4,,dissatisfied
2524,Business travel,Eco,3,4,3,2,5,,dissatisfied
2525,Business travel,Eco,3,4,3,3,1,,dissatisfied
2526,Business travel,Eco,3,4,3,3,2,dissatisfied,dissatisfied
2527,Business travel,Eco,3,4,3,3,3,satisfied,dissatisfied
2528,Business travel,Eco,3,4,3,3,4,dissatisfied,dissatisfied
2529,Business travel,Eco,3,4,3,3,5,,dissatisfied
2530,Business travel,Eco,3,4,3,4,1,satisfied,dissatisfied
2531,Business travel,Eco,3,4,3,4,2,dissatisfied,dissatisfied
2532,Business travel,Eco,3,4,3,4,3,dissatisfied,dissatisfied
2533,Business travel,Eco,3,4,3,4,4,dissatisfied,dissatisfied
2534,Business travel,Eco,3,4,3,4,5,satisfied,dissatisfied
2535,Business travel,Eco,3,4,3,5,2,,dissatisfied
2536,Business travel,Eco,3,4,3,5,3,,dissatisfied
2537,Business travel,Eco,3,4,3,5,4,,dissatisfied
2538,Business travel,Eco,3,4,3,5,5,,dissatisfied
2539,Business travel,Eco,3,4,4,1,1,,dissatisfied
2540,Business travel,Eco,3,4,4,1,2,,dissatisfied
2541,Business travel,Eco,3,4,4,1,3,,dissatisfied
2542,Business travel,Eco,3,4,4,1,4,,dissatisfied
2543,Business travel,Eco,3,4,4,1,5,,satisfied
2544,Business travel,Eco,3,4,4,2,1,,dissatisfied
2545,Business travel,Eco,3,4,4,2,2,,dissatisfied
2546,Business travel,Eco,3,4,4,2,3,,dissatisfied
2547,Business travel,Eco,3,4,4,2,4,,dissatisfied
2548,Business travel,Eco,3,4,4,2,5,,dissatisfied
2549,Business travel,Eco,3,4,4,3,1,,dissatisfied
2550,Business travel,Eco,3,4,4,3,2,,dissatisfied
2551,Business travel,Eco,3,4,4,3,3,,dissatisfied
2552,Business travel,Eco,3,4,4,3,4,,dissatisfied
2553,Business travel,Eco,3,4,4,3,5,,dissatisfied
2554,Business travel,Eco,3,4,4,4,1,dissatisfied,dissatisfied
2555,Business travel,Eco,3,4,4,4,2,dissatisfied,dissatisfied
2556,Business travel,Eco,3,4,4,4,3,dissatisfied,dissatisfied
2557,Business travel,Eco,3,4,4,4,4,dissatisfied,dissatisfied
2558,Business travel,Eco,3,4,4,4,5,satisfied,dissatisfied
2559,Business travel,Eco,3,4,4,5,1,,dissatisfied
2560,Business travel,Eco,3,4,4,5,2,,dissatisfied
2561,Business travel,Eco,3,4,4,5,3,,dissatisfied
2562,Business travel,Eco,3,4,4,5,5,,dissatisfied
2563,Business travel,Eco,3,4,5,4,1,satisfied,
2564,Business travel,Eco,3,4,5,4,2,dissatisfied,
2565,Business travel,Eco,3,4,5,4,3,dissatisfied,
2566,Business travel,Eco,3,4,5,4,4,dissatisfied,
2567,Business travel,Eco,3,4,5,5,2,dissatisfied,
2568,Business travel,Eco,3,4,5,5,3,dissatisfied,
2569,Business travel,Eco,3,4,5,5,4,dissatisfied,
2570,Business travel,Eco,3,5,1,1,3,dissatisfied,
2571,Business travel,Eco,3,5,1,1,4,dissatisfied,
2572,Business travel,Eco,3,5,1,5,1,satisfied,
2573,Business travel,Eco,3,5,1,5,2,dissatisfied,
2574,Business travel,Eco,3,5,1,5,3,dissatisfied,
2575,Business travel,Eco,3,5,2,1,5,,dissatisfied
2576,Business travel,Eco,3,5,2,2,1,satisfied,dissatisfied
2577,Business travel,Eco,3,5,2,2,3,dissatisfied,
2578,Business travel,Eco,3,5,2,2,4,dissatisfied,
2579,Business travel,Eco,3,5,2,2,5,satisfied,dissatisfied
2580,Business travel,Eco,3,5,2,3,1,,dissatisfied
2581,Business travel,Eco,3,5,2,3,4,,dissatisfied
2582,Business travel,Eco,3,5,2,3,5,,dissatisfied
2583,Business travel,Eco,3,5,2,5,1,satisfied,
2584,Business travel,Eco,3,5,2,5,2,dissatisfied,
2585,Business travel,Eco,3,5,2,5,3,dissatisfied,dissatisfied
2586,Business travel,Eco,3,5,2,5,4,dissatisfied,
2587,Business travel,Eco,3,5,3,1,1,,dissatisfied
2588,Business travel,Eco,3,5,3,1,2,,dissatisfied
2589,Business travel,Eco,3,5,3,1,3,,dissatisfied
2590,Business travel,Eco,3,5,3,1,4,,dissatisfied
2591,Business travel,Eco,3,5,3,1,5,,dissatisfied
2592,Business travel,Eco,3,5,3,2,1,,dissatisfied
2593,Business travel,Eco,3,5,3,2,2,,dissatisfied
2594,Business travel,Eco,3,5,3,2,3,,dissatisfied
2595,Business travel,Eco,3,5,3,2,4,,dissatisfied
2596,Business travel,Eco,3,5,3,2,5,,dissatisfied
2597,Business travel,Eco,3,5,3,3,1,satisfied,dissatisfied
2598,Business travel,Eco,3,5,3,3,2,dissatisfied,dissatisfied
2599,Business travel,Eco,3,5,3,3,3,dissatisfied,dissatisfied
2600,Business travel,Eco,3,5,3,3,4,dissatisfied,dissatisfied
2601,Business travel,Eco,3,5,3,3,5,,dissatisfied
2602,Business travel,Eco,3,5,3,4,1,,dissatisfied
2603,Business travel,Eco,3,5,3,4,2,,dissatisfied
2604,Business travel,Eco,3,5,3,4,3,,dissatisfied
2605,Business travel,Eco,3,5,3,4,4,,dissatisfied
2606,Business travel,Eco,3,5,3,4,5,,dissatisfied
2607,Business travel,Eco,3,5,3,5,1,,dissatisfied
2608,Business travel,Eco,3,5,3,5,2,dissatisfied,dissatisfied
2609,Business travel,Eco,3,5,3,5,3,satisfied,dissatisfied
2610,Business travel,Eco,3,5,3,5,4,dissatisfied,dissatisfied
2611,Business travel,Eco,3,5,3,5,5,satisfied,dissatisfied
2612,Business travel,Eco,3,5,4,2,1,,dissatisfied
2613,Business travel,Eco,3,5,4,2,3,,dissatisfied
2614,Business travel,Eco,3,5,4,3,5,,dissatisfied
2615,Business travel,Eco,3,5,4,4,3,dissatisfied,
2616,Business travel,Eco,3,5,4,4,4,,dissatisfied
2617,Business travel,Eco,3,5,4,4,5,,dissatisfied
2618,Business travel,Eco,3,5,4,5,2,dissatisfied,
2619,Business travel,Eco,3,5,4,5,3,dissatisfied,
2620,Business travel,Eco,3,5,4,5,4,dissatisfied,
2621,Business travel,Eco,3,5,5,5,1,dissatisfied,
2622,Business travel,Eco,3,5,5,5,2,dissatisfied,
2623,Business travel,Eco,3,5,5,5,3,dissatisfied,
2624,Business travel,Eco,3,5,5,5,4,dissatisfied,
2625,Business travel,Eco,3,5,5,5,5,satisfied,
2626,Business travel,Eco,4,0,3,1,1,,satisfied
2627,Business travel,Eco,4,0,3,1,2,,dissatisfied
2628,Business travel,Eco,4,0,3,1,3,,dissatisfied
2629,Business travel,Eco,4,0,3,1,4,,satisfied
2630,Business travel,Eco,4,0,3,1,5,,satisfied
2631,Business travel,Eco,4,0,3,2,2,,satisfied
2632,Business travel,Eco,4,0,3,2,3,,dissatisfied
2633,Business travel,Eco,4,0,3,2,4,,satisfied
2634,Business travel,Eco,4,0,3,3,1,,satisfied
2635,Business travel,Eco,4,0,3,3,2,,dissatisfied
2636,Business travel,Eco,4,0,3,3,3,,dissatisfied
2637,Business travel,Eco,4,0,3,3,4,,dissatisfied
2638,Business travel,Eco,4,0,3,3,5,,satisfied
2639,Business travel,Eco,4,0,3,4,1,,dissatisfied
2640,Business travel,Eco,4,0,3,4,3,,dissatisfied
2641,Business travel,Eco,4,0,3,4,4,,dissatisfied
2642,Business travel,Eco,4,0,3,4,5,,dissatisfied
2643,Business travel,Eco,4,0,3,5,1,,dissatisfied
2644,Business travel,Eco,4,0,3,5,4,,satisfied
2645,Business travel,Eco,4,0,3,5,5,,dissatisfied
2646,Business travel,Eco,4,0,4,1,1,,dissatisfied
2647,Business travel,Eco,4,0,4,1,2,,satisfied
2648,Business travel,Eco,4,0,4,1,3,,dissatisfied
2649,Business travel,Eco,4,0,4,1,4,,dissatisfied
2650,Business travel,Eco,4,0,4,1,5,,dissatisfied
2651,Business travel,Eco,4,0,4,2,1,,satisfied
2652,Business travel,Eco,4,0,4,2,2,,satisfied
2653,Business travel,Eco,4,0,4,2,3,,satisfied
2654,Business travel,Eco,4,0,4,2,4,,satisfied
2655,Business travel,Eco,4,0,4,2,5,,satisfied
2656,Business travel,Eco,4,0,4,3,1,,dissatisfied
2657,Business travel,Eco,4,0,4,3,2,,dissatisfied
2658,Business travel,Eco,4,0,4,3,3,,dissatisfied
2659,Business travel,Eco,4,0,4,3,4,,satisfied
2660,Business travel,Eco,4,0,4,3,5,,satisfied
2661,Business travel,Eco,4,0,4,4,1,,dissatisfied
2662,Business travel,Eco,4,0,4,4,2,,satisfied
2663,Business travel,Eco,4,0,4,4,3,,dissatisfied
2664,Business travel,Eco,4,0,4,4,4,,satisfied
2665,Business travel,Eco,4,0,4,4,5,,dissatisfied
2666,Business travel,Eco,4,0,4,5,1,,dissatisfied
2667,Business travel,Eco,4,0,4,5,2,,dissatisfied
2668,Business travel,Eco,4,0,4,5,3,,satisfied
2669,Business travel,Eco,4,0,4,5,4,,satisfied
2670,Business travel,Eco,4,0,4,5,5,,dissatisfied
2671,Business travel,Eco,4,0,5,1,2,,satisfied
2672,Business travel,Eco,4,0,5,1,4,,satisfied
2673,Business travel,Eco,4,0,5,1,5,,satisfied
2674,Business travel,Eco,4,0,5,2,3,,dissatisfied
2675,Business travel,Eco,4,0,5,2,4,,satisfied
2676,Business travel,Eco,4,0,5,2,5,,dissatisfied
2677,Business travel,Eco,4,0,5,3,4,,dissatisfied
2678,Business travel,Eco,4,0,5,3,5,,dissatisfied
2679,Business travel,Eco,4,0,5,4,1,,satisfied
2680,Business travel,Eco,4,0,5,4,3,,dissatisfied
