,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Prior_purchases,Product_importance,ArrivedLate F,ArrivedLate M
3174,F,Ship,4,4,4,low,Yes,Yes
3175,F,Ship,4,4,4,medium,Yes,Yes
3176,F,Ship,4,4,5,high,,Yes
3177,F,Ship,4,4,5,low,No,Yes
3178,F,Ship,4,4,5,medium,No,Yes
3179,F,Ship,4,4,6,low,Yes,Yes
3180,F,Ship,4,4,6,medium,No,No
3181,F,Ship,4,4,7,low,Yes,
3182,F,Ship,4,4,7,medium,Yes,No
3183,F,Ship,4,4,8,medium,Yes,Yes
3184,F,Ship,4,4,10,high,No,
3185,F,Ship,4,4,10,medium,No,
3186,F,Ship,4,5,2,high,No,No
3187,F,Ship,4,5,2,low,No,No
3188,F,Ship,4,5,2,medium,Yes,No
3189,F,Ship,4,5,3,high,Yes,No
3190,F,Ship,4,5,3,low,Yes,Yes
3191,F,Ship,4,5,3,medium,Yes,Yes
3192,F,Ship,4,5,4,low,No,Yes
3193,F,Ship,4,5,4,medium,No,Yes
3194,F,Ship,4,5,5,low,No,No
3195,F,Ship,4,5,5,medium,No,Yes
3196,F,Ship,4,5,6,high,Yes,
3197,F,Ship,4,5,6,low,,Yes
3198,F,Ship,4,5,6,medium,Yes,Yes
3199,F,Ship,4,5,7,low,No,
3200,F,Ship,4,5,8,medium,Yes,
3201,F,Ship,4,5,10,high,,Yes
3202,F,Ship,4,5,10,low,,No
3203,F,Ship,5,1,2,high,No,Yes
3204,F,Ship,5,1,2,low,No,Yes
3205,F,Ship,5,1,2,medium,Yes,No
3206,F,Ship,5,1,3,high,,Yes
3207,F,Ship,5,1,3,low,No,Yes
3208,F,Ship,5,1,3,medium,No,Yes
3209,F,Ship,5,1,4,high,No,Yes
3210,F,Ship,5,1,4,low,Yes,No
3211,F,Ship,5,1,4,medium,No,No
3212,F,Ship,5,1,5,high,Yes,
3213,F,Ship,5,1,5,low,Yes,No
3214,F,Ship,5,1,5,medium,Yes,Yes
3215,F,Ship,5,1,6,low,No,Yes
3216,F,Ship,5,1,6,medium,No,Yes
3217,F,Ship,5,1,7,low,Yes,
3218,F,Ship,5,1,7,medium,Yes,No
3219,F,Ship,5,1,8,low,Yes,
3220,F,Ship,5,1,10,low,,Yes
3221,F,Ship,5,1,10,medium,No,
3222,F,Ship,5,2,2,high,No,Yes
3223,F,Ship,5,2,2,low,No,No
3224,F,Ship,5,2,2,medium,No,Yes
3225,F,Ship,5,2,3,high,Yes,Yes
3226,F,Ship,5,2,3,low,Yes,Yes
3227,F,Ship,5,2,3,medium,No,Yes
3228,F,Ship,5,2,4,high,,Yes
3229,F,Ship,5,2,4,low,No,Yes
3230,F,Ship,5,2,4,medium,No,Yes
3231,F,Ship,5,2,5,high,No,
3232,F,Ship,5,2,5,low,Yes,No
3233,F,Ship,5,2,5,medium,No,No
3234,F,Ship,5,2,6,low,,Yes
3235,F,Ship,5,2,6,medium,Yes,No
3236,F,Ship,5,2,7,medium,,Yes
3237,F,Ship,5,2,8,low,,No
3238,F,Ship,5,2,10,medium,,Yes
3239,F,Ship,5,3,2,high,No,
3240,F,Ship,5,3,2,low,Yes,Yes
3241,F,Ship,5,3,2,medium,No,No
3242,F,Ship,5,3,3,high,Yes,Yes
3243,F,Ship,5,3,3,low,Yes,Yes
3244,F,Ship,5,3,3,medium,Yes,No
3245,F,Ship,5,3,4,high,No,Yes
3246,F,Ship,5,3,4,low,No,Yes
3247,F,Ship,5,3,4,medium,No,Yes
3248,F,Ship,5,3,5,high,,Yes
3249,F,Ship,5,3,5,low,No,Yes
3250,F,Ship,5,3,5,medium,No,Yes
3251,F,Ship,5,3,6,low,Yes,No
3252,F,Ship,5,3,6,medium,No,Yes
3253,F,Ship,5,3,7,medium,No,Yes
3254,F,Ship,5,4,2,high,Yes,
3255,F,Ship,5,4,2,low,No,No
3256,F,Ship,5,4,2,medium,Yes,Yes
3257,F,Ship,5,4,3,high,,No
3258,F,Ship,5,4,3,low,No,No
3259,F,Ship,5,4,3,medium,Yes,No
3260,F,Ship,5,4,4,high,Yes,
3261,F,Ship,5,4,4,low,Yes,
3262,F,Ship,5,4,4,medium,Yes,No
3263,F,Ship,5,4,5,low,No,No
3264,F,Ship,5,4,5,medium,,No
3265,F,Ship,5,4,6,low,No,Yes
3266,F,Ship,5,4,6,medium,No,
3267,F,Ship,5,4,7,medium,Yes,No
3268,F,Ship,5,5,2,high,Yes,No
3269,F,Ship,5,5,2,low,Yes,
3270,F,Ship,5,5,2,medium,No,No
3271,F,Ship,5,5,3,high,Yes,Yes
3272,F,Ship,5,5,3,low,Yes,Yes
3273,F,Ship,5,5,3,medium,Yes,No
3274,F,Ship,5,5,4,high,No,Yes
3275,F,Ship,5,5,4,low,Yes,Yes
3276,F,Ship,5,5,4,medium,Yes,Yes
3277,F,Ship,5,5,5,high,Yes,
3278,F,Ship,5,5,5,low,Yes,Yes
3279,F,Ship,5,5,5,medium,Yes,Yes
3280,F,Ship,5,5,6,low,No,No
3281,F,Ship,5,5,6,medium,No,Yes
3282,F,Ship,5,5,7,high,,No
3283,F,Ship,5,5,7,medium,,No
3284,F,Ship,5,5,8,low,Yes,Yes
3285,F,Ship,5,5,8,medium,Yes,Yes
3286,F,Ship,5,5,10,high,No,
3287,F,Ship,5,5,10,medium,Yes,
3288,F,Ship,6,1,2,low,No,Yes
3289,F,Ship,6,1,2,medium,Yes,
3290,F,Ship,6,1,3,low,No,Yes
3291,F,Ship,6,1,3,medium,,Yes
3292,F,Ship,6,1,4,low,No,No
3293,F,Ship,6,1,4,medium,Yes,No
3294,F,Ship,6,1,5,high,Yes,No
3295,F,Ship,6,1,5,low,Yes,No
3296,F,Ship,6,1,5,medium,No,No
3297,F,Ship,6,1,6,high,Yes,
3298,F,Ship,6,1,6,low,Yes,Yes
3299,F,Ship,6,1,6,medium,No,
3300,F,Ship,6,2,2,low,,No
3301,F,Ship,6,2,2,medium,Yes,
3302,F,Ship,6,2,3,low,,Yes
3303,F,Ship,6,2,4,high,No,
3304,F,Ship,6,2,4,low,Yes,No
3305,F,Ship,6,2,4,medium,Yes,No
3306,F,Ship,6,2,5,low,No,No
3307,F,Ship,6,2,5,medium,No,Yes
3308,F,Ship,6,2,6,low,Yes,
3309,F,Ship,6,2,6,medium,,Yes
3310,F,Ship,6,2,10,low,No,
3311,F,Ship,6,3,3,low,No,
3312,F,Ship,6,3,3,medium,No,Yes
3313,F,Ship,6,3,4,high,Yes,
3314,F,Ship,6,3,4,low,Yes,Yes
3315,F,Ship,6,3,4,medium,Yes,Yes
3316,F,Ship,6,3,5,low,,No
3317,F,Ship,6,3,5,medium,Yes,No
3318,F,Ship,6,3,6,high,Yes,
3319,F,Ship,6,3,6,low,Yes,Yes
3320,F,Ship,6,3,6,medium,,Yes
3321,F,Ship,6,3,7,high,Yes,
3322,F,Ship,6,4,3,high,Yes,
3323,F,Ship,6,4,3,low,Yes,Yes
3324,F,Ship,6,4,4,low,Yes,Yes
3325,F,Ship,6,4,4,medium,Yes,No
3326,F,Ship,6,4,5,high,No,
3327,F,Ship,6,4,5,low,Yes,Yes
3328,F,Ship,6,4,5,medium,No,No
3329,F,Ship,6,4,6,medium,,Yes
3330,F,Ship,6,4,8,low,Yes,
3331,F,Ship,6,4,10,medium,,Yes
3332,F,Ship,6,5,2,high,,Yes
3333,F,Ship,6,5,2,low,,Yes
3334,F,Ship,6,5,3,high,Yes,
3335,F,Ship,6,5,3,low,No,Yes
3336,F,Ship,6,5,3,medium,,No
3337,F,Ship,6,5,4,high,,No
3338,F,Ship,6,5,4,low,No,Yes
3339,F,Ship,6,5,4,medium,Yes,Yes
3340,F,Ship,6,5,5,high,Yes,Yes
3341,F,Ship,6,5,5,low,,No
3342,F,Ship,6,5,5,medium,,Yes
3343,F,Ship,6,5,6,low,,Yes
3344,F,Ship,6,5,6,medium,,Yes
3345,F,Ship,6,5,7,medium,,Yes
3346,F,Ship,6,5,10,medium,Yes,
3347,F,Ship,7,1,3,low,,Yes
3348,F,Ship,7,1,4,low,Yes,No
3349,F,Ship,7,1,4,medium,Yes,Yes
3350,F,Ship,7,2,4,low,No,No
3351,F,Ship,7,2,4,medium,Yes,Yes
3352,F,Ship,7,2,5,low,Yes,Yes
3353,F,Ship,7,3,4,low,Yes,No
3354,F,Ship,7,3,4,medium,No,No
3355,F,Ship,7,3,5,low,No,
3356,F,Ship,7,3,5,medium,Yes,Yes
3357,F,Ship,7,4,4,low,No,No
3358,F,Ship,7,4,4,medium,,Yes
3359,F,Ship,7,4,5,low,,Yes
3360,F,Ship,7,4,5,medium,,Yes
3361,F,Ship,7,5,4,low,Yes,Yes
3362,F,Ship,7,5,4,medium,No,
3363,F,Ship,7,5,5,low,,Yes
3364,F,Ship,7,5,5,medium,,Yes
